Serial_number:,,,,,
2000706,,,,,
Project ID:,,,,,
ESC,,,,,
Location:,,,,,
EDC 50,,,,,
Elevation,Elevation of #153,,,,
560,396,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
Offset: 0.000000 kPa,,,,,
TEMPERATURE,,,,,
UNIT: _C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,kpa_ft
3/30/2014,21:31:50,0,101.795,16.654,0.725846313
3/30/2014,21:46:50,0,101.783,16.587,0.722079002
3/30/2014,22:01:50,0,101.787,16.518,0.723334772
3/30/2014,22:16:50,0,101.783,16.45,0.722079002
3/30/2014,22:31:50,0,101.775,16.383,0.719567461
3/30/2014,22:46:50,0,101.773,16.317,0.718939576
3/30/2014,23:01:50,0,101.778,16.253,0.720509289
3/30/2014,23:16:50,0,101.788,16.19,0.723648715
3/30/2014,23:31:50,0,101.775,16.128,0.719567461
3/30/2014,23:46:50,0,101.776,16.069,0.719881404
3/31/2014,0:01:50,0,101.783,16.01,0.722079002
3/31/2014,0:16:50,0,101.774,15.953,0.719253518
3/31/2014,0:31:50,0,101.762,15.895,0.715486208
3/31/2014,0:46:50,0,101.755,15.837,0.713288609
3/31/2014,1:01:50,0,101.761,15.779,0.715172265
3/31/2014,1:16:50,0,101.744,15.722,0.709835241
3/31/2014,1:31:50,0,101.729,15.666,0.705126102
3/31/2014,1:46:50,0,101.718,15.61,0.701672734
3/31/2014,2:01:50,0,101.694,15.554,0.694138112
3/31/2014,2:16:50,0,101.685,15.499,0.691312629
3/31/2014,2:31:50,0,101.677,15.444,0.688801088
3/31/2014,2:46:50,0,101.647,15.388,0.679382811
3/31/2014,3:01:50,0,101.641,15.335,0.677499156
3/31/2014,3:16:50,0,101.629,15.282,0.673731845
3/31/2014,3:31:50,0,101.63,15.232,0.674045787
3/31/2014,3:46:50,0,101.628,15.183,0.673417902
3/31/2014,4:01:50,0,101.634,15.136,0.675301558
3/31/2014,4:16:50,0,101.64,15.091,0.677185213
3/31/2014,4:31:50,0,101.644,15.047,0.678440983
3/31/2014,4:46:50,0,101.657,15.008,0.682522237
3/31/2014,5:01:50,0,101.667,14.973,0.685661663
3/31/2014,5:16:50,0,101.665,14.942,0.685033777
3/31/2014,5:31:50,0,101.681,14.912,0.690056859
3/31/2014,5:46:50,0,101.693,14.886,0.69382417
3/31/2014,6:01:50,0,101.703,14.864,0.696963595
3/31/2014,6:16:50,0,101.718,14.847,0.701672734
3/31/2014,6:31:50,0,101.73,14.834,0.705440045
3/31/2014,6:46:50,0,101.738,14.827,0.707951586
3/31/2014,7:01:50,0,101.758,14.827,0.714230437
3/31/2014,7:16:50,0,101.767,14.832,0.71705592
3/31/2014,7:31:50,0,101.769,14.848,0.717683806
3/31/2014,7:46:50,0,101.779,14.871,0.720823231
3/31/2014,8:01:50,0,101.798,14.904,0.72678814
3/31/2014,8:16:50,0,101.822,14.945,0.734322762
3/31/2014,8:31:50,0,101.844,14.993,0.741229499
3/31/2014,8:46:50,0,101.852,15.048,0.74374104
3/31/2014,9:01:50,0,101.835,15.11,0.738404016
3/31/2014,9:16:50,0,101.822,15.181,0.734322762
3/31/2014,9:31:50,0,101.811,15.259,0.730869394
3/31/2014,9:46:50,0,101.804,15.343,0.728671796
3/31/2014,10:01:50,0,101.801,15.428,0.727729968
3/31/2014,10:16:50,0,101.808,15.516,0.729927566
3/31/2014,10:31:50,0,101.787,15.604,0.723334772
3/31/2014,10:46:50,0,101.776,15.697,0.719881404
3/31/2014,11:01:50,0,101.774,15.79,0.719253518
3/31/2014,11:16:50,0,101.758,15.891,0.714230437
3/31/2014,11:31:50,0,101.746,15.995,0.710463126
3/31/2014,11:46:50,0,101.744,16.092,0.709835241
3/31/2014,12:01:50,0,101.742,16.165,0.709207356
3/31/2014,12:16:50,0,101.732,16.233,0.70606793
3/31/2014,12:31:50,0,101.711,16.301,0.699475136
3/31/2014,12:46:50,0,101.7,16.367,0.696021768
3/31/2014,13:01:50,0,101.695,16.433,0.694452055
3/31/2014,13:16:50,0,101.694,16.496,0.694138112
3/31/2014,13:31:50,0,101.676,16.554,0.688487146
3/31/2014,13:46:50,0,101.67,16.615,0.68660349
3/31/2014,14:01:50,0,101.657,16.667,0.682522237
3/31/2014,14:16:50,0,101.648,16.712,0.679696754
3/31/2014,14:31:50,0,101.642,16.748,0.677813098
3/31/2014,14:46:50,0,101.633,16.783,0.674987615
3/31/2014,15:01:50,0,101.639,16.817,0.67687127
3/31/2014,15:16:50,0,101.637,16.844,0.676243385
3/31/2014,15:31:50,0,101.639,16.863,0.67687127
3/31/2014,15:46:50,0,101.649,16.876,0.680010696
3/31/2014,16:01:50,0,101.639,16.883,0.67687127
3/31/2014,16:16:50,0,101.637,16.884,0.676243385
3/31/2014,16:31:50,0,101.619,16.878,0.670592419
3/31/2014,16:46:50,0,101.617,16.87,0.669964534
3/31/2014,17:01:50,0,101.617,16.858,0.669964534
3/31/2014,17:16:50,0,101.608,16.846,0.66713905
3/31/2014,17:31:50,0,101.608,16.828,0.66713905
3/31/2014,17:46:50,0,101.598,16.807,0.663999625
3/31/2014,18:01:50,0,101.585,16.784,0.659918371
3/31/2014,18:16:50,0,101.569,16.758,0.65489529
3/31/2014,18:31:50,0,101.575,16.73,0.656778945
3/31/2014,18:46:50,0,101.584,16.701,0.659604429
3/31/2014,19:01:50,0,101.594,16.671,0.662743854
3/31/2014,19:16:50,0,101.598,16.639,0.663999625
3/31/2014,19:31:50,0,101.608,16.605,0.66713905
3/31/2014,19:46:50,0,101.628,16.566,0.673417902
3/31/2014,20:01:50,0,101.633,16.526,0.674987615
3/31/2014,20:16:50,0,101.645,16.48,0.678754926
3/31/2014,20:31:50,0,101.658,16.43,0.682836179
3/31/2014,20:46:50,0,101.658,16.375,0.682836179
3/31/2014,21:01:50,0,101.652,16.316,0.680952524
3/31/2014,21:16:50,0,101.646,16.257,0.679068868
3/31/2014,21:31:50,0,101.64,16.192,0.677185213
3/31/2014,21:46:50,0,101.646,16.126,0.679068868
3/31/2014,22:01:50,0,101.637,16.058,0.676243385
3/31/2014,22:16:50,0,101.621,15.993,0.671220304
3/31/2014,22:31:50,0,101.623,15.93,0.671848189
3/31/2014,22:46:50,0,101.622,15.867,0.671534247
3/31/2014,23:01:50,0,101.62,15.809,0.670906361
3/31/2014,23:16:50,0,101.637,15.75,0.676243385
3/31/2014,23:31:50,0,101.637,15.69,0.676243385
3/31/2014,23:46:50,0,101.637,15.63,0.676243385
4/1/2014,0:01:50,0,101.647,15.57,0.679382811
4/1/2014,0:16:50,0,101.641,15.51,0.677499156
4/1/2014,0:31:50,0,101.638,15.451,0.676557328
4/1/2014,0:46:50,0,101.644,15.395,0.678440983
4/1/2014,1:01:50,0,101.64,15.34,0.677185213
4/1/2014,1:16:50,0,101.623,15.287,0.671848189
4/1/2014,1:31:50,0,101.614,15.238,0.669022706
4/1/2014,1:46:50,0,101.596,15.19,0.66337174
4/1/2014,2:01:50,0,101.588,15.144,0.660860199
4/1/2014,2:16:50,0,101.579,15.097,0.658034716
4/1/2014,2:31:50,0,101.552,15.051,0.649558266
4/1/2014,2:46:50,0,101.538,15.006,0.64516307
4/1/2014,3:01:50,0,101.528,14.962,0.642023644
4/1/2014,3:16:50,0,101.498,14.919,0.632605367
4/1/2014,3:31:50,0,101.488,14.875,0.629465941
4/1/2014,3:46:50,0,101.493,14.83,0.631035654
4/1/2014,4:01:50,0,101.495,14.788,0.631663539
4/1/2014,4:16:50,0,101.484,14.751,0.628210171
4/1/2014,4:31:50,0,101.477,14.719,0.626012573
4/1/2014,4:46:50,0,101.489,14.69,0.629779884
4/1/2014,5:01:50,0,101.466,14.661,0.622559204
4/1/2014,5:16:50,0,101.468,14.639,0.62318709
4/1/2014,5:31:50,0,101.5,14.622,0.633233252
4/1/2014,5:46:50,0,101.524,14.605,0.640767874
4/1/2014,6:01:50,0,101.534,14.594,0.6439073
4/1/2014,6:16:50,0,101.561,14.59,0.652383749
4/1/2014,6:31:50,0,101.577,14.593,0.657406831
4/1/2014,6:46:50,0,101.609,14.602,0.667452993
4/1/2014,7:01:50,0,101.65,14.617,0.680324639
4/1/2014,7:16:50,0,101.679,14.639,0.689428974
4/1/2014,7:31:50,0,101.737,14.667,0.707637643
4/1/2014,7:46:50,0,103.372,14.692,1.220933759
4/1/2014,8:01:50,0,106.404,14.742,2.172807656
4/1/2014,8:16:50,0,107.413,14.928,2.489575718
4/1/2014,8:31:50,0,107.936,14.786,2.653767686
4/1/2014,8:46:50,0,108.161,14.542,2.724404766
4/1/2014,9:01:50,0,108.214,14.363,2.741043723
4/1/2014,9:16:50,0,108.097,14.268,2.704312441
4/1/2014,9:31:50,0,107.841,14.239,2.623943141
4/1/2014,9:46:50,0,107.507,14.247,2.51908632
4/1/2014,10:01:50,0,107.134,14.271,2.401985738
4/1/2014,10:16:50,0,106.745,14.308,2.279862075
4/1/2014,10:31:50,0,106.373,14.357,2.163075436
4/1/2014,10:46:50,0,106.044,14.42,2.059788328
4/1/2014,11:01:50,0,105.718,14.496,1.957443047
4/1/2014,11:16:50,0,105.446,14.583,1.872050666
4/1/2014,11:31:50,0,105.192,14.679,1.792309251
4/1/2014,11:46:50,0,104.961,14.781,1.719788516
4/1/2014,12:01:50,0,104.736,14.883,1.649151436
4/1/2014,12:16:50,0,104.537,14.985,1.586676862
4/1/2014,12:31:50,0,104.344,15.083,1.526085945
4/1/2014,12:46:50,0,104.169,15.178,1.471145994
4/1/2014,13:01:50,0,103.987,15.268,1.414008444
4/1/2014,13:16:50,0,103.841,15.356,1.368172828
4/1/2014,13:31:50,0,103.719,15.441,1.329871833
4/1/2014,13:46:50,0,103.599,15.523,1.292198724
4/1/2014,14:01:50,0,103.49,15.602,1.257978983
4/1/2014,14:16:50,0,103.387,15.677,1.225642897
4/1/2014,14:31:50,0,103.293,15.744,1.196132295
4/1/2014,14:46:50,0,103.195,15.804,1.165365922
4/1/2014,15:01:50,0,103.122,15.86,1.142448114
4/1/2014,15:16:50,0,103.034,15.913,1.114821167
4/1/2014,15:31:50,0,102.963,15.961,1.092531244
4/1/2014,15:46:50,0,102.895,15.998,1.071183149
4/1/2014,16:01:50,0,102.826,16.025,1.049521111
4/1/2014,16:16:50,0,102.769,16.049,1.031626384
4/1/2014,16:31:50,0,102.713,16.062,1.0140456
4/1/2014,16:46:50,0,102.66,16.067,0.997406643
4/1/2014,17:01:50,0,102.588,16.07,0.974802777
4/1/2014,17:16:50,0,102.536,16.076,0.958477763
4/1/2014,17:31:50,0,102.483,16.076,0.941838807
4/1/2014,17:46:50,0,102.438,16.075,0.927711391
4/1/2014,18:01:50,0,102.415,16.084,0.920490711
4/1/2014,18:16:50,0,102.344,16.077,0.898200788
4/1/2014,18:31:50,0,102.297,16.071,0.883445487
4/1/2014,18:46:50,0,102.268,16.101,0.874341152
4/1/2014,19:01:50,0,102.24,16.144,0.86555076
4/1/2014,19:16:50,0,102.204,16.185,0.854248827
4/1/2014,19:31:50,0,102.184,16.219,0.847969976
4/1/2014,19:46:50,0,102.171,16.26,0.843888722
4/1/2014,20:01:50,0,102.156,16.298,0.839179583
4/1/2014,20:16:50,0,102.129,16.333,0.830703134
4/1/2014,20:31:50,0,102.102,16.364,0.822226684
4/1/2014,20:46:50,0,102.082,16.391,0.815947833
4/1/2014,21:01:50,0,102.054,16.415,0.80715744
4/1/2014,21:16:50,0,102.041,16.433,0.803076187
4/1/2014,21:31:50,0,102.005,16.447,0.791774254
4/1/2014,21:46:50,0,101.974,16.464,0.782042034
4/1/2014,22:01:50,0,101.957,16.474,0.77670501
4/1/2014,22:16:50,0,101.936,16.483,0.770112216
4/1/2014,22:31:50,0,101.914,16.489,0.763205479
4/1/2014,22:46:50,0,101.891,16.494,0.7559848
4/1/2014,23:01:50,0,101.9,16.497,0.758810283
4/1/2014,23:16:50,0,101.874,16.496,0.750647776
4/1/2014,23:31:50,0,101.859,16.493,0.745938638
4/1/2014,23:46:50,0,101.835,16.49,0.738404016
4/2/2014,0:01:50,0,101.832,16.485,0.737462188
4/2/2014,0:16:50,0,101.811,16.476,0.730869394
4/2/2014,0:31:50,0,101.78,16.462,0.721137174
4/2/2014,0:46:50,0,101.753,16.452,0.712660724
4/2/2014,1:01:50,0,101.743,16.442,0.709521299
4/2/2014,1:16:50,0,101.721,16.43,0.702614562
4/2/2014,1:31:50,0,101.685,16.417,0.691312629
4/2/2014,1:46:50,0,101.664,16.399,0.684719835
4/2/2014,2:01:50,0,101.631,16.378,0.67435973
4/2/2014,2:16:50,0,101.626,16.357,0.672790017
4/2/2014,2:31:50,0,103.418,16.341,1.235375117
4/2/2014,2:46:50,0,105.747,16.335,1.966547382
4/2/2014,3:01:50,0,106.41,16.218,2.174691312
4/2/2014,3:16:50,0,106.677,15.777,2.25851398
4/2/2014,3:31:50,0,106.677,15.164,2.25851398
4/2/2014,3:46:50,0,106.552,14.671,2.219271158
4/2/2014,4:01:50,0,106.373,14.347,2.163075436
4/2/2014,4:16:50,0,106.163,14.147,2.097147495
4/2/2014,4:31:50,0,106.051,14.033,2.061985926
4/2/2014,4:46:50,0,106.01,13.973,2.04911428
4/2/2014,5:01:50,0,106.009,13.94,2.048800338
4/2/2014,5:16:50,0,106.027,13.924,2.054451304
4/2/2014,5:31:50,0,106.044,13.91,2.059788328
4/2/2014,5:46:50,0,106.054,13.889,2.062927754
4/2/2014,6:01:50,0,106.028,13.861,2.054765247
4/2/2014,6:16:50,0,106,13.83,2.045974855
4/2/2014,6:31:50,0,105.965,13.798,2.034986864
4/2/2014,6:46:50,0,105.891,13.758,2.011755114
4/2/2014,7:01:50,0,105.793,13.716,1.980988741
4/2/2014,7:16:50,0,105.657,13.676,1.93829255
4/2/2014,7:31:50,0,105.503,13.644,1.889945393
4/2/2014,7:46:50,0,105.355,13.621,1.843481892
4/2/2014,8:01:50,0,105.207,13.61,1.79701839
4/2/2014,8:16:50,0,105.071,13.611,1.754322199
4/2/2014,8:31:50,0,104.939,13.627,1.712881779
4/2/2014,8:46:50,0,104.833,13.655,1.679603866
4/2/2014,9:01:50,0,104.725,13.692,1.645698067
4/2/2014,9:16:50,0,104.631,13.735,1.616187465
4/2/2014,9:31:50,0,104.525,13.782,1.582909552
4/2/2014,9:46:50,0,104.424,13.832,1.551201351
4/2/2014,10:01:50,0,104.34,13.882,1.524830175
4/2/2014,10:16:50,0,104.259,13.938,1.499400826
4/2/2014,10:31:50,0,104.146,13.991,1.463925314
4/2/2014,10:46:50,0,104.063,14.048,1.43786808
4/2/2014,11:01:50,0,103.988,14.104,1.414322387
4/2/2014,11:16:50,0,103.911,14.16,1.390148808
4/2/2014,11:31:50,0,103.835,14.208,1.366289172
4/2/2014,11:46:50,0,103.759,14.259,1.342429536
4/2/2014,12:01:50,0,103.678,14.318,1.317000188
4/2/2014,12:16:50,0,103.591,14.38,1.289687183
4/2/2014,12:31:50,0,103.516,14.453,1.26614149
4/2/2014,12:46:50,0,103.417,14.525,1.235061175
4/2/2014,13:01:50,0,103.359,14.6,1.216852505
4/2/2014,13:16:50,0,103.28,14.671,1.192051041
4/2/2014,13:31:50,0,103.191,14.734,1.164110152
4/2/2014,13:46:50,0,103.125,14.794,1.143389942
4/2/2014,14:01:50,0,103.041,14.851,1.117018765
4/2/2014,14:16:50,0,102.98,14.9,1.097868268
4/2/2014,14:31:50,0,102.909,14.948,1.075578345
4/2/2014,14:46:50,0,102.848,14.993,1.056427848
4/2/2014,15:01:50,0,102.791,15.038,1.038533121
4/2/2014,15:16:50,0,102.734,15.086,1.020638394
4/2/2014,15:31:50,0,102.682,15.133,1.00431338
4/2/2014,15:46:50,0,102.625,15.184,0.986418653
4/2/2014,16:01:50,0,102.583,15.237,0.973233064
4/2/2014,16:16:50,0,102.542,15.291,0.960361419
4/2/2014,16:31:50,0,102.516,15.348,0.952198912
4/2/2014,16:46:50,0,102.472,15.401,0.938385438
4/2/2014,17:01:50,0,102.439,15.448,0.928025333
4/2/2014,17:16:50,0,102.41,15.492,0.918920998
4/2/2014,17:31:50,0,102.386,15.529,0.911386376
4/2/2014,17:46:50,0,102.368,15.561,0.90573541
4/2/2014,18:01:50,0,102.322,15.583,0.891294051
4/2/2014,18:16:50,0,102.3,15.6,0.884387315
4/2/2014,18:31:50,0,102.281,15.611,0.878422406
4/2/2014,18:46:50,0,102.253,15.62,0.869632014
4/2/2014,19:01:50,0,102.231,15.623,0.862725277
4/2/2014,19:16:50,0,102.224,15.624,0.860527679
4/2/2014,19:31:50,0,102.238,15.627,0.864922875
4/2/2014,19:46:50,0,102.241,15.629,0.865864703
4/2/2014,20:01:50,0,102.245,15.637,0.867120473
4/2/2014,20:16:50,0,102.239,15.642,0.865236817
4/2/2014,20:31:50,0,102.222,15.644,0.859899794
4/2/2014,20:46:50,0,102.212,15.639,0.856760368
4/2/2014,21:01:50,0,102.204,15.632,0.854248827
4/2/2014,21:16:50,0,102.181,15.62,0.847028148
4/2/2014,21:31:50,0,102.185,15.608,0.848283918
4/2/2014,21:46:50,0,102.17,15.6,0.84357478
4/2/2014,22:01:50,0,102.159,15.597,0.840121411
4/2/2014,22:16:50,0,102.153,15.596,0.838237756
4/2/2014,22:31:50,0,102.142,15.596,0.834784387
4/2/2014,22:46:50,0,102.126,15.594,0.829761306
4/2/2014,23:01:50,0,102.124,15.593,0.829133421
4/2/2014,23:16:50,0,102.087,15.591,0.817517546
4/2/2014,23:31:50,0,102.07,15.59,0.812180522
4/2/2014,23:46:50,0,102.064,15.592,0.810296866
4/3/2014,0:01:50,0,102.047,15.592,0.804959842
4/3/2014,0:16:50,0,102.029,15.591,0.799308876
4/3/2014,0:31:50,0,102.014,15.59,0.794599737
4/3/2014,0:46:50,0,102.001,15.587,0.790518484
4/3/2014,1:01:50,0,101.982,15.583,0.784553575
4/3/2014,1:16:50,0,101.974,15.579,0.782042034
4/3/2014,1:31:50,0,101.956,15.572,0.776391068
4/3/2014,1:46:50,0,101.952,15.565,0.775135297
4/3/2014,2:01:50,0,101.936,15.556,0.770112216
4/3/2014,2:16:50,0,101.923,15.544,0.766030963
4/3/2014,2:31:50,0,101.915,15.529,0.763519422
4/3/2014,2:46:50,0,101.904,15.508,0.760066054
4/3/2014,3:01:50,0,101.897,15.487,0.757868456
4/3/2014,3:16:50,0,101.889,15.461,0.755356915
4/3/2014,3:31:50,0,101.901,15.433,0.759124226
4/3/2014,3:46:50,0,101.91,15.404,0.761949709
4/3/2014,4:01:50,0,101.918,15.372,0.76446125
4/3/2014,4:16:50,0,101.922,15.34,0.76571702
4/3/2014,4:31:50,0,101.936,15.303,0.770112216
4/3/2014,4:46:50,0,101.939,15.265,0.771054044
4/3/2014,5:01:50,0,101.934,15.223,0.769484331
4/3/2014,5:16:50,0,101.941,15.179,0.771681929
4/3/2014,5:31:50,0,101.949,15.133,0.77419347
4/3/2014,5:46:50,0,101.948,15.087,0.773879527
4/3/2014,6:01:50,0,101.964,15.04,0.778902608
4/3/2014,6:16:50,0,101.976,14.993,0.782669919
4/3/2014,6:31:50,0,101.975,14.948,0.782355977
4/3/2014,6:46:50,0,101.964,14.902,0.778902608
4/3/2014,7:01:50,0,101.965,14.858,0.779216551
4/3/2014,7:16:50,0,101.957,14.813,0.77670501
4/3/2014,7:31:50,0,101.95,14.774,0.774507412
4/3/2014,7:46:50,0,101.957,14.738,0.77670501
4/3/2014,8:01:50,0,101.962,14.707,0.778274723
4/3/2014,8:16:50,0,101.96,14.682,0.777646838
4/3/2014,8:31:50,0,101.956,14.658,0.776391068
4/3/2014,8:46:50,0,101.951,14.638,0.774821355
4/3/2014,9:01:50,0,101.95,14.622,0.774507412
4/3/2014,9:16:50,0,101.932,14.609,0.768856446
4/3/2014,9:31:50,0,101.928,14.601,0.767600676
4/3/2014,9:46:50,0,101.928,14.599,0.767600676
4/3/2014,10:01:50,0,101.916,14.605,0.763833365
4/3/2014,10:16:50,0,101.901,14.612,0.759124226
4/3/2014,10:31:50,0,101.87,14.621,0.749392006
4/3/2014,10:46:50,0,101.848,14.64,0.742485269
4/3/2014,11:01:50,0,101.833,14.663,0.737776131
4/3/2014,11:16:50,0,101.815,14.69,0.732125164
4/3/2014,11:31:50,0,101.796,14.721,0.726160255
4/3/2014,11:46:50,0,101.786,14.756,0.723020829
4/3/2014,12:01:50,0,101.759,14.797,0.71454438
4/3/2014,12:16:50,0,101.751,14.84,0.712032839
4/3/2014,12:31:50,0,101.74,14.884,0.708579471
4/3/2014,12:46:50,0,101.723,14.927,0.703242447
4/3/2014,13:01:50,0,101.717,14.97,0.701358792
4/3/2014,13:16:50,0,101.704,15.018,0.697277538
4/3/2014,13:31:50,0,101.683,15.071,0.690684744
4/3/2014,13:46:50,0,101.669,15.125,0.686289548
4/3/2014,14:01:50,0,101.653,15.174,0.681266467
4/3/2014,14:16:50,0,101.638,15.222,0.676557328
4/3/2014,14:31:50,0,101.632,15.27,0.674673672
4/3/2014,14:46:50,0,101.614,15.312,0.669022706
4/3/2014,15:01:50,0,101.591,15.35,0.661802027
4/3/2014,15:16:50,0,101.57,15.383,0.655209233
4/3/2014,15:31:50,0,101.55,15.411,0.648930381
4/3/2014,15:46:50,0,101.537,15.435,0.644849127
4/3/2014,16:01:50,0,101.523,15.453,0.640453931
4/3/2014,16:16:50,0,101.512,15.466,0.637000563
4/3/2014,16:31:50,0,101.537,15.477,0.644849127
4/3/2014,16:46:50,0,101.519,15.482,0.639198161
4/3/2014,17:01:50,0,101.511,15.485,0.63668662
4/3/2014,17:16:50,0,101.497,15.482,0.632291424
4/3/2014,17:31:50,0,101.491,15.473,0.630407769
4/3/2014,17:46:50,0,101.493,15.461,0.631035654
4/3/2014,18:01:50,0,101.485,15.444,0.628524113
4/3/2014,18:16:50,0,101.488,15.426,0.629465941
4/3/2014,18:31:50,0,101.494,15.404,0.631349597
4/3/2014,18:46:50,0,101.493,15.38,0.631035654
4/3/2014,19:01:50,0,101.5,15.354,0.633233252
4/3/2014,19:16:50,0,101.512,15.324,0.637000563
4/3/2014,19:31:50,0,101.529,15.291,0.642337587
4/3/2014,19:46:50,0,101.532,15.253,0.643279415
4/3/2014,20:01:50,0,101.535,15.213,0.644221242
4/3/2014,20:16:50,0,101.541,15.168,0.646104898
4/3/2014,20:31:50,0,101.546,15.125,0.647674611
4/3/2014,20:46:50,0,101.534,15.073,0.6439073
4/3/2014,21:01:50,0,101.536,15.027,0.644535185
4/3/2014,21:16:50,0,101.534,14.98,0.6439073
4/3/2014,21:31:50,0,101.524,14.935,0.640767874
4/3/2014,21:46:50,0,101.519,14.889,0.639198161
4/3/2014,22:01:50,0,101.516,14.838,0.638256333
4/3/2014,22:16:50,0,101.526,14.786,0.641395759
4/3/2014,22:31:50,0,101.53,14.738,0.642651529
4/3/2014,22:46:50,0,101.524,14.685,0.640767874
4/3/2014,23:01:50,0,101.523,14.638,0.640453931
4/3/2014,23:16:50,0,101.525,14.592,0.641081816
4/3/2014,23:31:50,0,101.518,14.545,0.638884218
4/3/2014,23:46:50,0,101.503,14.496,0.63417508
4/4/2014,0:01:50,0,101.489,14.456,0.629779884
4/4/2014,0:16:50,0,101.478,14.413,0.626326515
4/4/2014,0:31:50,0,101.475,14.369,0.625384688
4/4/2014,0:46:50,0,101.462,14.332,0.621303434
4/4/2014,1:01:50,0,101.455,14.295,0.619105836
4/4/2014,1:16:50,0,101.427,14.263,0.610315444
4/4/2014,1:31:50,0,101.412,14.231,0.605606305
4/4/2014,1:46:50,0,101.401,14.209,0.602152937
4/4/2014,2:01:50,0,101.396,14.188,0.600583224
4/4/2014,2:16:50,0,101.389,14.172,0.598385626
4/4/2014,2:31:50,0,101.381,14.164,0.595874085
4/4/2014,2:46:50,0,101.377,14.156,0.594618315
4/4/2014,3:01:50,0,101.369,14.151,0.592106774
4/4/2014,3:16:50,0,101.36,14.153,0.589281291
4/4/2014,3:31:50,0,101.35,14.163,0.586141865
4/4/2014,3:46:50,0,101.351,14.176,0.586455808
4/4/2014,4:01:50,0,101.361,14.195,0.589595234
4/4/2014,4:16:50,0,101.369,14.216,0.592106774
4/4/2014,4:31:50,0,101.374,14.242,0.593676487
4/4/2014,4:46:50,0,101.375,14.269,0.59399043
4/4/2014,5:01:50,0,101.375,14.298,0.59399043
4/4/2014,5:16:50,0,101.381,14.331,0.595874085
4/4/2014,5:31:50,0,101.385,14.366,0.597129856
4/4/2014,5:46:50,0,101.393,14.403,0.599641396
4/4/2014,6:01:50,0,101.399,14.44,0.601525052
4/4/2014,6:16:50,0,101.412,14.479,0.605606305
4/4/2014,6:31:50,0,101.433,14.517,0.612199099
4/4/2014,6:46:50,0,101.439,14.556,0.614082755
4/4/2014,7:01:50,0,101.444,14.598,0.615652468
4/4/2014,7:16:50,0,101.449,14.638,0.617222181
4/4/2014,7:31:50,0,101.456,14.683,0.619419779
4/4/2014,7:46:50,0,101.466,14.73,0.622559204
4/4/2014,8:01:50,0,101.46,14.78,0.620675549
4/4/2014,8:16:50,0,101.466,14.831,0.622559204
4/4/2014,8:31:50,0,101.474,14.88,0.625070745
4/4/2014,8:46:50,0,101.475,14.929,0.625384688
4/4/2014,9:01:50,0,101.475,14.976,0.625384688
4/4/2014,9:16:50,0,101.472,15.018,0.62444286
4/4/2014,9:31:50,0,101.466,15.059,0.622559204
4/4/2014,9:46:50,0,101.466,15.093,0.622559204
4/4/2014,10:01:50,0,101.454,15.124,0.618791893
4/4/2014,10:16:50,0,101.448,15.154,0.616908238
4/4/2014,10:31:50,0,101.436,15.188,0.613140927
4/4/2014,10:46:50,0,101.418,15.222,0.607489961
4/4/2014,11:01:50,0,101.399,15.248,0.601525052
4/4/2014,11:16:50,0,101.389,15.267,0.598385626
4/4/2014,11:31:50,0,101.39,15.283,0.598699568
4/4/2014,11:46:50,0,101.381,15.298,0.595874085
4/4/2014,12:01:50,0,101.368,15.312,0.591792832
4/4/2014,12:16:50,0,101.367,15.321,0.591478889
4/4/2014,12:31:50,0,101.377,15.329,0.594618315
4/4/2014,12:46:50,0,101.357,15.339,0.588339463
4/4/2014,13:01:50,0,101.337,15.351,0.582060612
4/4/2014,13:16:50,0,101.325,15.366,0.578293301
4/4/2014,13:31:50,0,101.317,15.378,0.57578176
4/4/2014,13:46:50,0,101.298,15.382,0.569816851
4/4/2014,14:01:50,0,101.274,15.386,0.562282229
4/4/2014,14:16:50,0,101.251,15.391,0.55506155
4/4/2014,14:31:50,0,101.226,15.392,0.547212986
4/4/2014,14:46:50,0,101.212,15.391,0.542817789
4/4/2014,15:01:50,0,101.186,15.393,0.534655282
4/4/2014,15:16:50,0,101.175,15.395,0.531201914
4/4/2014,15:31:50,0,101.168,15.391,0.529004316
4/4/2014,15:46:50,0,101.163,15.382,0.527434603
4/4/2014,16:01:50,0,101.156,15.37,0.525237005
4/4/2014,16:16:50,0,101.159,15.353,0.526178833
4/4/2014,16:31:50,0,101.159,15.332,0.526178833
4/4/2014,16:46:50,0,101.171,15.309,0.529946144
4/4/2014,17:01:50,0,101.173,15.287,0.530574029
4/4/2014,17:16:50,0,101.181,15.265,0.53308557
4/4/2014,17:31:50,0,101.186,15.24,0.534655282
4/4/2014,17:46:50,0,101.18,15.214,0.532771627
4/4/2014,18:01:50,0,101.183,15.185,0.533713455
4/4/2014,18:16:50,0,101.188,15.156,0.535283168
4/4/2014,18:31:50,0,101.2,15.128,0.539050479
4/4/2014,18:46:50,0,101.215,15.099,0.543759617
4/4/2014,19:01:50,0,101.222,15.069,0.545957215
4/4/2014,19:16:50,0,101.231,15.036,0.548782698
4/4/2014,19:31:50,0,101.241,15.004,0.551922124
4/4/2014,19:46:50,0,101.257,14.972,0.556945205
4/4/2014,20:01:50,0,101.259,14.94,0.557573091
4/4/2014,20:16:50,0,101.27,14.903,0.561026459
